" """"",Channel A Last (mV),Channel A Ave. (mV),Channel A Min. (mV),Channel A Max. (mV)
06:25:14,32.329,32.329,32.329,32.329
06:25:15,37.436,37.436,37.436,37.436
06:25:16,38.593,38.593,38.593,38.593
06:25:17,43.345,43.345,43.345,43.345
06:25:18,18.602,18.602,18.602,18.602
06:25:19,52.331,52.331,52.331,52.331
06:25:20,15.444,15.444,15.444,15.444
06:25:21,40.005,40.005,40.005,40.005
06:25:22,26.221,26.221,26.221,26.221
06:25:23,35.343,35.343,35.343,35.343
06:25:24,39.064,39.064,39.064,39.064
06:25:25,39.972,39.972,39.972,39.972
06:25:26,35.558,35.558,35.558,35.558
06:25:27,36.191,36.191,36.191,36.191
06:25:28,42.431,42.431,42.431,42.431
06:25:29,44.76,44.76,44.76,44.76
06:25:30,37.008,37.008,37.008,37.008
06:25:31,36.56,36.56,36.56,36.56
06:25:32,49.979,49.979,49.979,49.979
06:25:33,33.676,33.676,33.676,33.676
06:25:34,48.83,48.83,48.83,48.83
06:25:35,14.392,14.392,14.392,14.392
06:25:36,48.078,48.078,48.078,48.078
06:25:37,24.128,24.128,24.128,24.128
06:25:38,50.513,50.513,50.513,50.513
06:25:39,39.878,39.878,39.878,39.878
06:25:40,49.889,49.889,49.889,49.889
06:25:41,27.291,27.291,27.291,27.291
06:25:42,29.763,29.763,29.763,29.763
06:25:43,48.645,48.645,48.645,48.645
06:25:44,39.972,39.972,39.972,39.972
06:25:45,37.181,37.181,37.181,37.181
06:25:46,35.853,35.853,35.853,35.853
06:25:47,45.884,45.884,45.884,45.884
06:25:48,26.534,26.534,26.534,26.534
06:25:49,34.521,34.521,34.521,34.521
06:25:50,38.563,38.563,38.563,38.563
06:25:51,45.957,45.957,45.957,45.957
06:25:52,42.431,42.431,42.431,42.431
06:25:53,40.691,40.691,40.691,40.691
06:25:54,51.4,51.4,51.4,51.4
06:25:55,37.06,37.06,37.06,37.06
06:25:56,43.659,43.659,43.659,43.659
06:25:57,26.267,26.267,26.267,26.267
06:25:58,53.713,53.713,53.713,53.713
06:25:59,45.278,45.278,45.278,45.278
06:26:00,58.596,58.596,58.596,58.596
06:26:01,35.042,35.042,35.042,35.042
06:26:02,59.943,59.943,59.943,59.943
06:26:03,36.622,36.622,36.622,36.622
06:26:04,59.772,59.772,59.772,59.772
06:26:05,35.853,35.853,35.853,35.853
06:26:06,49.605,49.605,49.605,49.605
06:26:07,40.538,40.538,40.538,40.538
06:26:08,31.796,31.796,31.796,31.796
06:26:09,48.006,48.006,48.006,48.006
06:26:10,46.555,46.555,46.555,46.555
06:26:11,49.605,49.605,49.605,49.605
06:26:12,47.171,47.171,47.171,47.171
06:26:13,30.383,30.383,30.383,30.383
06:26:14,56.725,56.725,56.725,56.725
06:26:15,38.405,38.405,38.405,38.405
06:26:16,49.76,49.76,49.76,49.76
06:26:17,55.612,55.612,55.612,55.612
06:26:18,35.327,35.327,35.327,35.327
06:26:19,48.648,48.648,48.648,48.648
06:26:20,46.35,46.35,46.35,46.35
06:26:21,45.912,45.912,45.912,45.912
06:26:22,60.361,60.361,60.361,60.361
06:26:23,40.18,40.18,40.18,40.18
06:26:24,42.205,42.205,42.205,42.205
06:26:25,36.869,36.869,36.869,36.869
06:26:26,40.51,40.51,40.51,40.51
06:26:27,36.388,36.388,36.388,36.388
06:26:28,49.197,49.197,49.197,49.197
06:26:29,29.571,29.571,29.571,29.571
06:26:30,54.413,54.413,54.413,54.413
06:26:31,47.485,47.485,47.485,47.485
06:26:32,40.309,40.309,40.309,40.309
06:26:33,38.677,38.677,38.677,38.677
06:26:34,35.955,35.955,35.955,35.955
06:26:35,45.59,45.59,45.59,45.59
06:26:36,33.28,33.28,33.28,33.28
06:26:37,38.95,38.95,38.95,38.95
06:26:38,37.05,37.05,37.05,37.05
06:26:39,44.594,44.594,44.594,44.594
06:26:40,37.424,37.424,37.424,37.424
06:26:41,44.522,44.522,44.522,44.522
06:26:42,33.174,33.174,33.174,33.174
06:26:43,55.092,55.092,55.092,55.092
06:26:44,37.923,37.923,37.923,37.923
06:26:45,60.573,60.573,60.573,60.573
06:26:46,46.234,46.234,46.234,46.234
06:26:47,43.156,43.156,43.156,43.156
06:26:48,45.104,45.104,45.104,45.104
06:26:49,48.105,48.105,48.105,48.105
06:26:50,52.085,52.085,52.085,52.085
06:26:51,39.385,39.385,39.385,39.385
06:26:52,43.009,43.009,43.009,43.009
06:26:53,45.028,45.028,45.028,45.028
06:26:54,60.296,60.296,60.296,60.296
06:26:55,34.904,34.904,34.904,34.904
06:26:56,59.784,59.784,59.784,59.784
06:26:57,45.793,45.793,45.793,45.793
06:26:58,54.101,54.101,54.101,54.101
06:26:59,56.252,56.252,56.252,56.252
06:27:00,49.109,49.109,49.109,49.109
06:27:01,66.578,66.578,66.578,66.578
06:27:02,44.138,44.138,44.138,44.138
06:27:03,48.105,48.105,48.105,48.105
06:27:04,41.668,41.668,41.668,41.668
06:27:05,49.231,49.231,49.231,49.231
06:27:06,41.347,41.347,41.347,41.347
06:27:07,49.293,49.293,49.293,49.293
06:27:08,31.602,31.602,31.602,31.602
06:27:09,55.943,55.943,55.943,55.943
06:27:10,35.532,35.532,35.532,35.532
06:27:11,42.309,42.309,42.309,42.309
06:27:12,28.029,28.029,28.029,28.029
06:27:13,37.923,37.923,37.923,37.923
06:27:14,39.353,39.353,39.353,39.353
06:27:15,40.241,40.241,40.241,40.241
06:27:16,39.915,39.915,39.915,39.915
06:27:17,40.996,40.996,40.996,40.996
06:27:18,51.84,51.84,51.84,51.84
06:27:19,38.962,38.962,38.962,38.962
06:27:20,54.802,54.802,54.802,54.802
06:27:21,34.345,34.345,34.345,34.345
06:27:22,39.988,39.988,39.988,39.988
06:27:23,31.986,31.986,31.986,31.986
06:27:24,43.021,43.021,43.021,43.021
06:27:25,42.121,42.121,42.121,42.121
06:27:26,56.381,56.381,56.381,56.381
06:27:27,45.647,45.647,45.647,45.647
06:27:28,48.998,48.998,48.998,48.998
06:27:29,49.659,49.659,49.659,49.659
06:27:30,44.942,44.942,44.942,44.942
06:27:31,51.548,51.548,51.548,51.548
06:27:32,42.838,42.838,42.838,42.838
06:27:33,52.085,52.085,52.085,52.085
06:27:34,50.087,50.087,50.087,50.087
06:27:35,59.823,59.823,59.823,59.823
06:27:36,36.728,36.728,36.728,36.728
06:27:37,54.075,54.075,54.075,54.075
06:27:38,29.708,29.708,29.708,29.708
06:27:39,51.8,51.8,51.8,51.8
06:27:40,31.87,31.87,31.87,31.87
06:27:41,51.413,51.413,51.413,51.413
06:27:42,44.119,44.119,44.119,44.119
06:27:43,56.008,56.008,56.008,56.008
06:27:44,57.973,57.973,57.973,57.973
06:27:45,40.224,40.224,40.224,40.224
06:27:46,35.955,35.955,35.955,35.955
06:27:47,38.972,38.972,38.972,38.972
06:27:48,48.703,48.703,48.703,48.703
06:27:49,39.403,39.403,39.403,39.403
06:27:50,54.77,54.77,54.77,54.77
06:27:51,42.838,42.838,42.838,42.838
06:27:52,53.242,53.242,53.242,53.242
06:27:53,51.706,51.706,51.706,51.706
06:27:54,44.1,44.1,44.1,44.1
06:27:55,46.132,46.132,46.132,46.132
06:27:56,45.927,45.927,45.927,45.927
06:27:57,34.248,34.248,34.248,34.248
06:27:58,43.153,43.153,43.153,43.153
06:27:59,46.697,46.697,46.697,46.697
06:28:00,38.171,38.171,38.171,38.171
06:28:01,59.076,59.076,59.076,59.076
06:28:02,48.57,48.57,48.57,48.57
06:28:03,55.333,55.333,55.333,55.333
06:28:04,39.528,39.528,39.528,39.528
06:28:05,52.37,52.37,52.37,52.37
06:28:06,33.154,33.154,33.154,33.154
06:28:07,47.31,47.31,47.31,47.31
06:28:08,46.986,46.986,46.986,46.986
06:28:09,41.916,41.916,41.916,41.916
06:28:10,42.693,42.693,42.693,42.693
06:28:11,49.731,49.731,49.731,49.731
06:28:12,50.641,50.641,50.641,50.641
06:28:13,36.787,36.787,36.787,36.787
06:28:14,56.57,56.57,56.57,56.57
06:28:15,36.036,36.036,36.036,36.036
06:28:16,51.446,51.446,51.446,51.446
06:28:17,40.717,40.717,40.717,40.717
06:28:18,57.688,57.688,57.688,57.688
06:28:19,40.368,40.368,40.368,40.368
06:28:20,47.556,47.556,47.556,47.556
06:28:21,41.54,41.54,41.54,41.54
06:28:22,49.765,49.765,49.765,49.765
06:28:23,41.565,41.565,41.565,41.565
06:28:24,48.057,48.057,48.057,48.057
06:28:25,50.805,50.805,50.805,50.805
06:28:26,47.931,47.931,47.931,47.931
06:28:27,53.593,53.593,53.593,53.593
06:28:28,36.61,36.61,36.61,36.61
06:28:29,53.508,53.508,53.508,53.508
06:28:30,37.145,37.145,37.145,37.145
06:28:31,52.64,52.64,52.64,52.64
06:28:32,40.43,40.43,40.43,40.43
06:28:33,51.996,51.996,51.996,51.996
06:28:34,37.854,37.854,37.854,37.854
06:28:35,45.127,45.127,45.127,45.127
06:28:36,42.645,42.645,42.645,42.645
06:28:37,43.708,43.708,43.708,43.708
06:28:38,44.762,44.762,44.762,44.762
06:28:39,34.264,34.264,34.264,34.264
06:28:40,48.25,48.25,48.25,48.25
06:28:41,41.065,41.065,41.065,41.065
06:28:42,59.98,59.98,59.98,59.98
06:28:43,37.073,37.073,37.073,37.073
06:28:44,48.147,48.147,48.147,48.147
06:28:45,33.552,33.552,33.552,33.552
06:28:46,40.021,40.021,40.021,40.021
06:28:47,36.922,36.922,36.922,36.922
06:28:48,41.192,41.192,41.192,41.192
06:28:49,33.673,33.673,33.673,33.673
06:28:50,41.86,41.86,41.86,41.86
06:28:51,43.501,43.501,43.501,43.501
06:28:52,35.549,35.549,35.549,35.549
06:28:53,51.8,51.8,51.8,51.8
06:28:54,38.68,38.68,38.68,38.68
06:28:55,55.639,55.639,55.639,55.639
06:28:56,41.522,41.522,41.522,41.522
06:28:57,62.077,62.077,62.077,62.077
06:28:58,42.693,42.693,42.693,42.693
06:28:59,46.662,46.662,46.662,46.662
06:29:00,35.316,35.316,35.316,35.316
06:29:01,53.906,53.906,53.906,53.906
06:29:02,38.72,38.72,38.72,38.72
06:29:03,41.353,41.353,41.353,41.353
06:29:04,39.942,39.942,39.942,39.942
06:29:05,41.065,41.065,41.065,41.065
06:29:06,46.184,46.184,46.184,46.184
06:29:07,37.897,37.897,37.897,37.897
06:29:08,56.417,56.417,56.417,56.417
06:29:09,41.221,41.221,41.221,41.221
06:29:10,51.853,51.853,51.853,51.853
06:29:11,31.559,31.559,31.559,31.559
06:29:12,53.0,53.0,53.0,53.0
06:29:13,39.581,39.581,39.581,39.581
06:29:14,59.434,59.434,59.434,59.434
06:29:15,37.933,37.933,37.933,37.933
06:29:16,46.956,46.956,46.956,46.956
06:29:17,40.985,40.985,40.985,40.985
06:29:18,50.345,50.345,50.345,50.345
06:29:19,53.973,53.973,53.973,53.973
06:29:20,45.165,45.165,45.165,45.165
06:29:21,56.241,56.241,56.241,56.241
06:29:22,42.693,42.693,42.693,42.693
06:29:23,54.95,54.95,54.95,54.95
06:29:24,32.65,32.65,32.65,32.65
06:29:25,54.635,54.635,54.635,54.635
06:29:26,47.508,47.508,47.508,47.508
06:29:27,60.257,60.257,60.257,60.257
06:29:28,46.014,46.014,46.014,46.014
06:29:29,52.897,52.897,52.897,52.897
06:29:30,45.671,45.671,45.671,45.671
06:29:31,55.746,55.746,55.746,55.746
06:29:32,54.94,54.94,54.94,54.94
06:29:33,52.612,52.612,52.612,52.612
06:29:34,36.564,36.564,36.564,36.564
06:29:35,47.191,47.191,47.191,47.191
06:29:36,54.474,54.474,54.474,54.474
06:29:37,4.529,4.529,4.529,4.529
06:29:38,59.269,59.269,59.269,59.269
06:29:39,48.439,48.439,48.439,48.439
06:29:40,56.93,56.93,56.93,56.93
06:29:41,29.846,29.846,29.846,29.846
06:29:42,54.211,54.211,54.211,54.211
06:29:43,34.723,34.723,34.723,34.723
06:29:44,52.345,52.345,52.345,52.345
06:29:45,29.071,29.071,29.071,29.071
06:29:46,56.181,56.181,56.181,56.181
06:29:47,47.833,47.833,47.833,47.833
06:29:48,34.723,34.723,34.723,34.723
06:29:49,40.626,40.626,40.626,40.626
06:29:50,40.139,40.139,40.139,40.139
06:29:51,61.143,61.143,61.143,61.143
06:29:52,86.21,86.21,86.21,86.21
06:29:53,45.444,45.444,45.444,45.444
06:29:54,46.72,46.72,46.72,46.72
06:29:55,41.572,41.572,41.572,41.572
06:29:56,36.233,36.233,36.233,36.233
06:29:57,43.105,43.105,43.105,43.105
06:29:58,37.189,37.189,37.189,37.189
06:29:59,39.85,39.85,39.85,39.85
06:30:00,35.838,35.838,35.838,35.838
06:30:01,47.556,47.556,47.556,47.556
06:30:02,43.105,43.105,43.105,43.105
06:30:03,46.72,46.72,46.72,46.72
06:30:04,44.817,44.817,44.817,44.817
06:30:05,29.846,29.846,29.846,29.846
06:30:06,28.7,28.7,28.7,28.7
06:30:07,-34.723,-34.723,-34.723,-34.723
06:30:08,47.814,47.814,47.814,47.814
06:30:09,50.874,50.874,50.874,50.874
06:30:10,59.693,59.693,59.693,59.693
06:30:11,54.211,54.211,54.211,54.211
06:30:12,69.447,69.447,69.447,69.447
06:30:13,41.408,41.408,41.408,41.408
06:30:14,47.306,47.306,47.306,47.306
06:30:15,56.614,56.614,56.614,56.614
06:30:16,59.269,59.269,59.269,59.269
06:30:17,40.834,40.834,40.834,40.834
06:30:18,48.751,48.751,48.751,48.751
06:30:19,53.041,53.041,53.041,53.041
06:30:20,47.556,47.556,47.556,47.556
06:30:21,26.94,26.94,26.94,26.94
06:30:22,51.564,51.564,51.564,51.564
06:30:23,59.775,59.775,59.775,59.775
06:30:24,31.538,31.538,31.538,31.538
06:30:25,52.085,52.085,52.085,52.085
06:30:26,21.552,21.552,21.552,21.552
06:30:27,49.377,49.377,49.377,49.377
06:30:28,46.029,46.029,46.029,46.029
06:30:29,36.869,36.869,36.869,36.869
06:30:30,38.266,38.266,38.266,38.266
06:30:31,34.723,34.723,34.723,34.723
06:30:32,45.314,45.314,45.314,45.314
06:30:33,43.606,43.606,43.606,43.606
06:30:34,49.159,49.159,49.159,49.159
06:30:35,31.889,31.889,31.889,31.889
06:30:36,-17.362,-17.362,-17.362,-17.362
06:30:37,35.626,35.626,35.626,35.626
06:30:38,58.775,58.775,58.775,58.775
06:30:39,43.027,43.027,43.027,43.027
06:30:40,48.493,48.493,48.493,48.493
06:30:41,43.633,43.633,43.633,43.633
06:30:42,41.72,41.72,41.72,41.72
06:30:43,27.237,27.237,27.237,27.237
06:30:44,58.879,58.879,58.879,58.879
06:30:45,5.388,5.388,5.388,5.388
06:30:46,42.033,42.033,42.033,42.033
06:30:47,59.775,59.775,59.775,59.775
06:30:48,48.74,48.74,48.74,48.74
06:30:49,43.027,43.027,43.027,43.027
06:30:50,5.388,5.388,5.388,5.388
06:30:51,51.252,51.252,51.252,51.252
06:30:52,26.648,26.648,26.648,26.648
06:30:53,52.67,52.67,52.67,52.67
06:30:54,41.455,41.455,41.455,41.455
06:30:55,121.531,121.531,121.531,121.531
06:30:56,34.22,34.22,34.22,34.22
06:30:57,36.338,36.338,36.338,36.338
06:30:58,26.335,26.335,26.335,26.335
06:30:59,22.322,22.322,22.322,22.322
06:31:00,69.447,69.447,69.447,69.447
06:31:01,46.251,46.251,46.251,46.251
06:31:02,57.341,57.341,57.341,57.341
06:31:03,52.085,52.085,52.085,52.085
06:31:04,37.717,37.717,37.717,37.717
06:31:05,36.882,36.882,36.882,36.882
06:31:06,43.283,43.283,43.283,43.283
06:31:07,38.705,38.705,38.705,38.705
06:31:08,43.027,43.027,43.027,43.027
06:31:09,64.657,64.657,64.657,64.657
06:31:10,47.814,47.814,47.814,47.814
06:31:11,41.948,41.948,41.948,41.948
06:31:12,41.572,41.572,41.572,41.572
06:31:13,32.329,32.329,32.329,32.329
06:31:14,45.86,45.86,45.86,45.86
06:31:15,37.686,37.686,37.686,37.686
06:31:16,41.107,41.107,41.107,41.107
06:31:17,56.193,56.193,56.193,56.193
06:31:18,40.262,40.262,40.262,40.262
06:31:19,57.366,57.366,57.366,57.366
06:31:20,38.746,38.746,38.746,38.746
06:31:21,49.647,49.647,49.647,49.647
06:31:22,50.804,50.804,50.804,50.804
06:31:23,40.741,40.741,40.741,40.741
06:31:24,43.161,43.161,43.161,43.161
06:31:25,43.828,43.828,43.828,43.828
06:31:26,48.577,48.577,48.577,48.577
06:31:27,47.418,47.418,47.418,47.418
06:31:28,61.276,61.276,61.276,61.276
06:31:29,38.183,38.183,38.183,38.183
06:31:30,53.237,53.237,53.237,53.237
06:31:31,39.671,39.671,39.671,39.671
06:31:32,51.934,51.934,51.934,51.934
06:31:33,54.638,54.638,54.638,54.638
06:31:34,48.756,48.756,48.756,48.756
06:31:35,41.448,41.448,41.448,41.448
06:31:36,51.005,51.005,51.005,51.005
06:31:37,60.515,60.515,60.515,60.515
06:31:38,47.489,47.489,47.489,47.489
06:31:39,61.68,61.68,61.68,61.68
06:31:40,43.105,43.105,43.105,43.105
06:31:41,69.162,69.162,69.162,69.162
06:31:42,46.014,46.014,46.014,46.014
06:31:43,72.664,72.664,72.664,72.664
06:31:44,55.896,55.896,55.896,55.896
06:31:45,59.269,59.269,59.269,59.269
06:31:46,56.781,56.781,56.781,56.781
06:31:47,52.724,52.724,52.724,52.724
06:31:48,44.8,44.8,44.8,44.8
06:31:49,50.179,50.179,50.179,50.179
06:31:50,54.244,54.244,54.244,54.244
06:31:51,43.806,43.806,43.806,43.806
06:31:52,53.617,53.617,53.617,53.617
06:31:53,48.169,48.169,48.169,48.169
06:31:54,52.386,52.386,52.386,52.386
06:31:55,37.242,37.242,37.242,37.242
06:31:56,51.031,51.031,51.031,51.031
06:31:57,38.298,38.298,38.298,38.298
06:31:58,53.456,53.456,53.456,53.456
06:31:59,35.579,35.579,35.579,35.579
06:32:00,54.649,54.649,54.649,54.649
06:32:01,47.418,47.418,47.418,47.418
06:32:02,40.34,40.34,40.34,40.34
06:32:03,41.707,41.707,41.707,41.707
06:32:04,40.411,40.411,40.411,40.411
06:32:05,47.816,47.816,47.816,47.816
06:32:06,40.262,40.262,40.262,40.262
06:32:07,56.274,56.274,56.274,56.274
06:32:08,42.557,42.557,42.557,42.557
06:32:09,54.266,54.266,54.266,54.266
06:32:10,33.727,33.727,33.727,33.727
06:32:11,45.055,45.055,45.055,45.055
06:32:12,47.532,47.532,47.532,47.532
06:32:13,51.45,51.45,51.45,51.45
06:32:14,42.505,42.505,42.505,42.505
06:32:15,54.192,54.192,54.192,54.192
06:32:16,50.042,50.042,50.042,50.042
06:32:17,58.155,58.155,58.155,58.155
06:32:18,62.225,62.225,62.225,62.225
06:32:19,40.885,40.885,40.885,40.885
06:32:20,60.966,60.966,60.966,60.966
06:32:21,40.851,40.851,40.851,40.851
06:32:22,66.379,66.379,66.379,66.379
06:32:23,49.884,49.884,49.884,49.884
06:32:24,53.029,53.029,53.029,53.029
06:32:25,35.225,35.225,35.225,35.225
06:32:26,63.83,63.83,63.83,63.83
06:32:27,45.819,45.819,45.819,45.819
06:32:28,53.496,53.496,53.496,53.496
06:32:29,46.962,46.962,46.962,46.962
06:32:30,42.659,42.659,42.659,42.659
06:32:31,48.078,48.078,48.078,48.078
06:32:32,52.72,52.72,52.72,52.72
06:32:33,53.496,53.496,53.496,53.496
06:32:34,28.177,28.177,28.177,28.177
06:32:35,35.948,35.948,35.948,35.948
06:32:36,20.761,20.761,20.761,20.761
06:32:37,56.853,56.853,56.853,56.853
06:32:38,27.932,27.932,27.932,27.932
06:32:39,52.838,52.838,52.838,52.838
06:32:40,31.149,31.149,31.149,31.149
06:32:41,49.344,49.344,49.344,49.344
06:32:42,43.558,43.558,43.558,43.558
06:32:43,41.29,41.29,41.29,41.29
06:32:44,41.999,41.999,41.999,41.999
06:32:45,31.659,31.659,31.659,31.659
06:32:46,35.833,35.833,35.833,35.833
06:32:47,40.347,40.347,40.347,40.347
06:32:48,45.743,45.743,45.743,45.743
06:32:49,33.87,33.87,33.87,33.87
06:32:50,50.553,50.553,50.553,50.553
06:32:51,27.609,27.609,27.609,27.609
06:32:52,52.341,52.341,52.341,52.341
06:32:53,43.198,43.198,43.198,43.198
06:32:54,55.377,55.377,55.377,55.377
06:32:55,43.219,43.219,43.219,43.219
06:32:56,54.377,54.377,54.377,54.377
06:32:57,78.127,78.127,78.127,78.127
06:32:58,40.252,40.252,40.252,40.252
06:32:59,51.74,51.74,51.74,51.74
06:33:00,34.051,34.051,34.051,34.051
06:33:01,56.553,56.553,56.553,56.553
06:33:02,37.769,37.769,37.769,37.769
06:33:03,60.784,60.784,60.784,60.784
06:33:04,40.056,40.056,40.056,40.056
06:33:05,47.711,47.711,47.711,47.711
06:33:06,43.822,43.822,43.822,43.822
06:33:07,45.079,45.079,45.079,45.079
06:33:08,47.901,47.901,47.901,47.901
06:33:09,48.356,48.356,48.356,48.356
06:33:10,48.507,48.507,48.507,48.507
06:33:11,54.534,54.534,54.534,54.534
06:33:12,54.826,54.826,54.826,54.826
06:33:13,36.338,36.338,36.338,36.338
06:33:14,50.521,50.521,50.521,50.521
06:33:15,49.302,49.302,49.302,49.302
06:33:16,58.925,58.925,58.925,58.925
06:33:17,36.766,36.766,36.766,36.766
06:33:18,52.085,52.085,52.085,52.085
06:33:19,51.454,51.454,51.454,51.454
06:33:20,49.851,49.851,49.851,49.851
06:33:21,46.613,46.613,46.613,46.613
06:33:22,50.078,50.078,50.078,50.078
06:33:23,45.876,45.876,45.876,45.876
06:33:24,50.319,50.319,50.319,50.319
06:33:25,56.134,56.134,56.134,56.134
06:33:26,50.257,50.257,50.257,50.257
06:33:27,62.436,62.436,62.436,62.436
06:33:28,41.5,41.5,41.5,41.5
06:33:29,66.398,66.398,66.398,66.398
06:33:30,39.838,39.838,39.838,39.838
06:33:31,60.613,60.613,60.613,60.613
06:33:32,46.909,46.909,46.909,46.909
06:33:33,55.573,55.573,55.573,55.573
06:33:34,45.723,45.723,45.723,45.723
06:33:35,59.337,59.337,59.337,59.337
06:33:36,52.085,52.085,52.085,52.085
06:33:37,47.901,47.901,47.901,47.901
06:33:38,53.769,53.769,53.769,53.769
06:33:39,45.268,45.268,45.268,45.268
06:33:40,53.942,53.942,53.942,53.942
06:33:41,51.345,51.345,51.345,51.345
06:33:42,65.882,65.882,65.882,65.882
06:33:43,40.861,40.861,40.861,40.861
06:33:44,68.702,68.702,68.702,68.702
06:33:45,44.56,44.56,44.56,44.56
06:33:46,62.755,62.755,62.755,62.755
06:33:47,50.015,50.015,50.015,50.015
06:33:48,56.751,56.751,56.751,56.751
06:33:49,54.816,54.816,54.816,54.816
06:33:50,53.303,53.303,53.303,53.303
06:33:51,57.481,57.481,57.481,57.481
06:33:52,58.46,58.46,58.46,58.46
06:33:53,66.001,66.001,66.001,66.001
06:33:54,46.057,46.057,46.057,46.057
06:33:55,56.958,56.958,56.958,56.958
06:33:56,42.615,42.615,42.615,42.615
06:33:57,60.986,60.986,60.986,60.986
06:33:58,44.064,44.064,44.064,44.064
06:33:59,62.445,62.445,62.445,62.445
06:34:00,47.821,47.821,47.821,47.821
06:34:01,63.427,63.427,63.427,63.427
06:34:02,54.852,54.852,54.852,54.852
06:34:03,56.061,56.061,56.061,56.061
06:34:04,56.287,56.287,56.287,56.287
06:34:05,51.662,51.662,51.662,51.662
06:34:06,57.604,57.604,57.604,57.604
06:34:07,49.941,49.941,49.941,49.941
06:34:08,62.418,62.418,62.418,62.418
06:34:09,48.372,48.372,48.372,48.372
06:34:10,59.586,59.586,59.586,59.586
06:34:11,53.81,53.81,53.81,53.81
06:34:12,48.806,48.806,48.806,48.806
06:34:13,49.013,49.013,49.013,49.013
06:34:14,54.826,54.826,54.826,54.826
06:34:15,52.856,52.856,52.856,52.856
06:34:16,50.521,50.521,50.521,50.521
06:34:17,44.531,44.531,44.531,44.531
06:34:18,49.577,49.577,49.577,49.577
06:34:19,55.435,55.435,55.435,55.435
06:34:20,42.615,42.615,42.615,42.615
06:34:21,51.604,51.604,51.604,51.604
06:34:22,38.567,38.567,38.567,38.567
06:34:23,46.34,46.34,46.34,46.34
06:34:24,35.942,35.942,35.942,35.942
06:34:25,48.561,48.561,48.561,48.561
06:34:26,39.695,39.695,39.695,39.695
06:34:27,58.446,58.446,58.446,58.446
06:34:28,48.958,48.958,48.958,48.958
06:34:29,63.072,63.072,63.072,63.072
06:34:30,50.705,50.705,50.705,50.705
06:34:31,54.859,54.859,54.859,54.859
06:34:32,49.013,49.013,49.013,49.013
06:34:33,59.286,59.286,59.286,59.286
06:34:34,41.645,41.645,41.645,41.645
06:34:35,52.573,52.573,52.573,52.573
06:34:36,39.182,39.182,39.182,39.182
06:34:37,49.733,49.733,49.733,49.733
06:34:38,53.348,53.348,53.348,53.348
06:34:39,32.625,32.625,32.625,32.625
06:34:40,47.065,47.065,47.065,47.065
06:34:41,40.001,40.001,40.001,40.001
06:34:42,56.076,56.076,56.076,56.076
